Number;Type;X;Y;Z
2;1;16.069599;22.277948;20.863731
2;1;22.699705;22.277948;-11.988352
2;1;-6.922244;22.277948;-27.665016
2;1;-30.357605;22.277948;-3.706686
2;1;-14.031106;22.277948;25.562123
2;1;18.666675;22.277948;18.208701
2;1;20.890424;22.277948;-15.231883
2;1;-10.545770;22.277948;-26.850119
2;1;-30.604038;22.277948;-0.000844
2;1;-10.547388;22.277948;26.849640
2;1;25.395962;26.045608;0.000000
2;1;5.338503;26.045608;-26.849880
2;1;-26.098041;26.045608;-15.232591
2;1;-23.875299;26.045608;18.208060
2;1;8.822260;26.045608;25.562467
2;1;25.149641;26.045608;-3.705849
2;1;1.715003;26.045608;-27.664885
2;1;-27.907419;26.045608;-11.989115
2;1;-21.278303;26.045608;20.863168
2;1;12.104978;26.045608;23.825299
2;1;24.415011;26.045608;-7.346496
2;1;-1.984489;26.045608;-27.993145
2;1;-29.271601;26.045608;-8.534697
2;1;-18.352746;26.045608;23.151203
2;1;15.128900;26.045608;21.668939
2;1;23.204998;26.045608;-10.857886
2;1;-5.694881;26.045608;-27.828882
2;1;-30.166584;26.045608;-4.930117
2;1;-15.150099;26.045608;25.031907
2;1;17.840822;26.045608;19.131328
2;1;21.540891;26.045608;-14.178238
2;1;-9.350891;26.045608;-27.174988
2;1;-30.576621;26.045608;-1.238795
2;1;-11.726712;26.045608;26.472189
2;1;20.193029;26.045608;16.257113
2;1;19.451969;26.045608;-17.249133
2;1;-12.888195;26.045608;-26.042967
2;1;-30.494497;26.045608;2.474323
2;1;-8.142818;26.045608;27.446710
2;1;22.144137;26.045608;13.096865
2;1;16.974985;26.045608;-20.016540
2;1;-16.244556;26.045608;-24.452736
2;1;-29.921659;26.045608;6.143907
2;1;-4.461472;26.045608;27.938324
2;1;23.659815;26.045608;9.706185
2;1;14.153520;26.045608;-22.431769
2;1;-19.360920;26.045608;-22.432274
2;1;-28.868183;26.045608;9.705393
2;1;-0.747446;26.045608;27.938380
2;1;24.713398;26.045608;6.144731
2;1;11.037217;26.045608;-24.452324
2;1;-22.182457;26.045608;-20.017130
2;1;-27.352607;26.045608;13.096119
2;1;2.933915;26.045608;27.446877
2;1;25.286347;26.045608;2.475164
2;1;7.680905;26.045608;-26.042657
2;1;-24.659524;26.045608;-17.249798
2;1;-25.401595;26.045608;16.256426
2;1;6.517839;26.045608;26.472464
2;1;25.368582;26.045608;-1.237952
2;1;4.143635;26.045608;-27.174785
2;1;-26.748539;26.045608;-14.178966
2;1;-23.049474;26.045608;19.130712
2;1;9.941269;26.045608;25.032285
2;1;24.958657;26.045608;-4.929287
2;1;0.487644;26.045608;-27.828789
2;1;-28.412746;26.045608;-10.858664
2;1;-20.337629;26.045608;21.668405
2;1;13.143972;26.045608;23.151678
2;1;24.063783;26.045608;-8.533894
2;1;-3.222743;26.045608;-27.993164
2;1;-29.622865;26.045608;-7.347310
2;1;-17.313772;26.045608;23.824855
2;1;16.069599;26.045608;20.863731
2;1;22.699705;26.045608;-11.988352
2;1;-6.922244;26.045608;-27.665016
2;1;-30.357605;26.045608;-3.706686
2;1;-14.031106;26.045608;25.562123
2;1;18.666675;26.045608;18.208701
2;1;20.890424;26.045608;-15.231883
2;1;-10.545770;26.045608;-26.850119
2;1;-30.604038;26.045608;-0.000844
2;1;-10.547388;26.045608;26.849640
2;1;25.395962;29.668839;0.000000
2;1;5.338503;29.668839;-26.849880
2;1;-26.098041;29.668839;-15.232591
2;1;-23.875299;29.668839;18.208060
2;1;8.822260;29.668839;25.562467
2;1;25.149641;29.668839;-3.705849
2;1;1.715003;29.668839;-27.664885
2;1;-27.907419;29.668839;-11.989115
2;1;-21.278303;29.668839;20.863168
2;1;12.104978;29.668839;23.825299
2;1;24.415011;29.668839;-7.346496
2;1;-1.984489;29.668839;-27.993145
2;1;-29.271601;29.668839;-8.534697
2;1;-18.352746;29.668839;23.151203
2;1;15.128900;29.668839;21.668939
2;1;23.204998;29.668839;-10.857886
2;1;-5.694881;29.668839;-27.828882
2;1;-30.166584;29.668839;-4.930117
2;1;-15.150099;29.668839;25.031907
2;1;17.840822;29.668839;19.131328
2;1;21.540891;29.668839;-14.178238
2;1;-9.350891;29.668839;-27.174988
2;1;-30.576621;29.668839;-1.238795
2;1;-11.726712;29.668839;26.472189
2;1;20.193029;29.668839;16.257113
2;1;19.451969;29.668839;-17.249133
2;1;-12.888195;29.668839;-26.042967
2;1;-30.494497;29.668839;2.474323
2;1;-8.142818;29.668839;27.446710
2;1;22.144137;29.668839;13.096865
2;1;16.974985;29.668839;-20.016540
2;1;-16.244556;29.668839;-24.452736
2;1;-29.921659;29.668839;6.143907
2;1;-4.461472;29.668839;27.938324
2;1;23.659815;29.668839;9.706185
2;1;14.153520;29.668839;-22.431769
2;1;-19.360920;29.668839;-22.432274
2;1;-28.868183;29.668839;9.705393
2;1;-0.747446;29.668839;27.938380
2;1;24.713398;29.668839;6.144731
2;1;11.037217;29.668839;-24.452324
2;1;-22.182457;29.668839;-20.017130
2;1;-27.352607;29.668839;13.096119
2;1;2.933915;29.668839;27.446877
2;1;25.286347;29.668839;2.475164
2;1;7.680905;29.668839;-26.042657
2;1;-24.659524;29.668839;-17.249798
2;1;-25.401595;29.668839;16.256426
2;1;6.517839;29.668839;26.472464
2;1;25.368582;29.668839;-1.237952
2;1;4.143635;29.668839;-27.174785
2;1;-26.748539;29.668839;-14.178966
2;1;-23.049474;29.668839;19.130712
2;1;9.941269;29.668839;25.032285
2;1;24.958657;29.668839;-4.929287
2;1;0.487644;29.668839;-27.828789
2;1;-28.412746;29.668839;-10.858664
2;1;-20.337629;29.668839;21.668405
2;1;13.143972;29.668839;23.151678
2;1;24.063783;29.668839;-8.533894
2;1;-3.222743;29.668839;-27.993164
2;1;-29.622865;29.668839;-7.347310
2;1;-17.313772;29.668839;23.824855
2;1;16.069599;29.668839;20.863731
2;1;22.699705;29.668839;-11.988352
2;1;-6.922244;29.668839;-27.665016
2;1;-30.357605;29.668839;-3.706686
2;1;-14.031106;29.668839;25.562123
2;1;18.666675;29.668839;18.208701
2;1;20.890424;29.668839;-15.231883
2;1;-10.545770;29.668839;-26.850119
2;1;-30.604038;29.668839;-0.000844
2;1;-10.547388;29.668839;26.849640
2;1;25.395962;32.180865;0.000000
2;1;5.338503;32.180865;-26.849880
2;1;-26.098041;32.180865;-15.232591
2;1;-23.875299;32.180865;18.208060
2;1;8.822260;32.180865;25.562467
2;1;25.149641;32.180865;-3.705849
2;1;1.715003;32.180865;-27.664885
2;1;-27.907419;32.180865;-11.989115
2;1;-21.278303;32.180865;20.863168
2;1;12.104978;32.180865;23.825299
2;1;24.415011;32.180865;-7.346496
2;1;-1.984489;32.180865;-27.993145
2;1;-29.271601;32.180865;-8.534697
2;1;-18.352746;32.180865;23.151203
2;1;15.128900;32.180865;21.668939
2;1;23.204998;32.180865;-10.857886
2;1;-5.694881;32.180865;-27.828882
2;1;-30.166584;32.180865;-4.930117
2;1;-15.150099;32.180865;25.031907
2;1;17.840822;32.180865;19.131328
2;1;21.540891;32.180865;-14.178238
2;1;-9.350891;32.180865;-27.174988
2;1;-30.576621;32.180865;-1.238795
2;1;-11.726712;32.180865;26.472189
2;1;20.193029;32.180865;16.257113
2;1;19.451969;32.180865;-17.249133
2;1;-12.888195;32.180865;-26.042967
2;1;-30.494497;32.180865;2.474323
2;1;-8.142818;32.180865;27.446710
2;1;22.144137;32.180865;13.096865
2;1;16.974985;32.180865;-20.016540
2;1;-16.244556;32.180865;-24.452736
2;1;-29.921659;32.180865;6.143907
2;1;-4.461472;32.180865;27.938324
2;1;23.659815;32.180865;9.706185
2;1;14.153520;32.180865;-22.431769
2;1;-19.360920;32.180865;-22.432274
2;1;-28.868183;32.180865;9.705393
2;1;-0.747446;32.180865;27.938380
2;1;24.713398;32.180865;6.144731
2;1;11.037217;32.180865;-24.452324
2;1;-22.182457;32.180865;-20.017130
2;1;-27.352607;32.180865;13.096119
2;1;2.933915;32.180865;27.446877
2;1;25.286347;32.180865;2.475164
2;1;7.680905;32.180865;-26.042657
2;1;-24.659524;32.180865;-17.249798
2;1;-25.401595;32.180865;16.256426
2;1;6.517839;32.180865;26.472464
2;1;25.368582;32.180865;-1.237952
2;1;4.143635;32.180865;-27.174785
2;1;-26.748539;32.180865;-14.178966
2;1;-23.049474;32.180865;19.130712
2;1;9.941269;32.180865;25.032285
2;1;24.958657;32.180865;-4.929287
2;1;0.487644;32.180865;-27.828789
2;1;-28.412746;32.180865;-10.858664
2;1;-20.337629;32.180865;21.668405
2;1;13.143972;32.180865;23.151678
2;1;24.063783;32.180865;-8.533894
2;1;-3.222743;32.180865;-27.993164
2;1;-29.622865;32.180865;-7.347310
2;1;-17.313772;32.180865;23.824855
2;1;16.069599;32.180865;20.863731
2;1;22.699705;32.180865;-11.988352
2;1;-6.922244;32.180865;-27.665016
2;1;-30.357605;32.180865;-3.706686
2;1;-14.031106;32.180865;25.562123
2;1;18.666675;32.180865;18.208701
2;1;20.890424;32.180865;-15.231883
2;1;-10.545770;32.180865;-26.850119
2;1;-30.604038;32.180865;-0.000844
2;1;-10.547388;32.180865;26.849640
2;1;25.395962;35.905932;0.000000
2;1;5.338503;35.905932;-26.849880
2;1;-26.098041;35.905932;-15.232591
2;1;-23.875299;35.905932;18.208060
2;1;8.822260;35.905932;25.562467
2;1;25.149641;35.905932;-3.705849
2;1;1.715003;35.905932;-27.664885
2;1;-27.907419;35.905932;-11.989115
2;1;-21.278303;35.905932;20.863168
2;1;12.104978;35.905932;23.825299
2;1;24.415011;35.905932;-7.346496
2;1;-1.984489;35.905932;-27.993145
2;1;-29.271601;35.905932;-8.534697
2;1;-18.352746;35.905932;23.151203
2;1;15.128900;35.905932;21.668939
2;1;23.204998;35.905932;-10.857886
2;1;-5.694881;35.905932;-27.828882
2;1;-30.166584;35.905932;-4.930117
2;1;-15.150099;35.905932;25.031907
2;1;17.840822;35.905932;19.131328
2;1;21.540891;35.905932;-14.178238
2;1;-9.350891;35.905932;-27.174988
2;1;-30.576621;35.905932;-1.238795
2;1;-11.726712;35.905932;26.472189
2;1;20.193029;35.905932;16.257113
2;1;19.451969;35.905932;-17.249133
2;1;-12.888195;35.905932;-26.042967
2;1;-30.494497;35.905932;2.474323
2;1;-8.142818;35.905932;27.446710
2;1;22.144137;35.905932;13.096865
2;1;16.974985;35.905932;-20.016540
2;1;-16.244556;35.905932;-24.452736
2;1;-29.921659;35.905932;6.143907
2;1;-4.461472;35.905932;27.938324
2;1;23.659815;35.905932;9.706185
2;1;14.153520;35.905932;-22.431769
2;1;-19.360920;35.905932;-22.432274
2;1;-28.868183;35.905932;9.705393
2;1;-0.747446;35.905932;27.938380
2;1;24.713398;35.905932;6.144731
2;1;11.037217;35.905932;-24.452324
2;1;-22.182457;35.905932;-20.017130
2;1;-27.352607;35.905932;13.096119
2;1;2.933915;35.905932;27.446877
2;1;25.286347;35.905932;2.475164
2;1;7.680905;35.905932;-26.042657
2;1;-24.659524;35.905932;-17.249798
2;1;-25.401595;35.905932;16.256426
2;1;6.517839;35.905932;26.472464
2;1;25.368582;35.905932;-1.237952
2;1;4.143635;35.905932;-27.174785
2;1;-26.748539;35.905932;-14.178966
2;1;-23.049474;35.905932;19.130712
2;1;9.941269;35.905932;25.032285
2;1;24.958657;35.905932;-4.929287
2;1;0.487644;35.905932;-27.828789
2;1;-28.412746;35.905932;-10.858664
2;1;-20.337629;35.905932;21.668405
2;1;13.143972;35.905932;23.151678
2;1;24.063783;35.905932;-8.533894
2;1;-3.222743;35.905932;-27.993164
2;1;-29.622865;35.905932;-7.347310
2;1;-17.313772;35.905932;23.824855
2;1;16.069599;35.905932;20.863731
2;1;22.699705;35.905932;-11.988352
2;1;-6.922244;35.905932;-27.665016
2;1;-30.357605;35.905932;-3.706686
2;1;-14.031106;35.905932;25.562123
2;1;18.666675;35.905932;18.208701
2;1;20.890424;35.905932;-15.231883
2;1;-10.545770;35.905932;-26.850119
2;1;-30.604038;35.905932;-0.000844
2;1;-10.547388;35.905932;26.849640
2;1;25.395962;39.566690;0.000000
2;1;5.338503;39.566690;-26.849880
2;1;-26.098041;39.566690;-15.232591
2;1;-23.875299;39.566690;18.208060
2;1;8.822260;39.566690;25.562467
2;1;25.149641;39.566690;-3.705849
2;1;1.715003;39.566690;-27.664885
2;1;-27.907419;39.566690;-11.989115
2;1;-21.278303;39.566690;20.863168
2;1;12.104978;39.566690;23.825299
2;1;24.415011;39.566690;-7.346496
2;1;-1.984489;39.566690;-27.993145
2;1;-29.271601;39.566690;-8.534697
2;1;-18.352746;39.566690;23.151203
2;1;15.128900;39.566690;21.668939
2;1;23.204998;39.566690;-10.857886
2;1;-5.694881;39.566690;-27.828882
2;1;-30.166584;39.566690;-4.930117
2;1;-15.150099;39.566690;25.031907
2;1;17.840822;39.566690;19.131328
2;1;21.540891;39.566690;-14.178238
2;1;-9.350891;39.566690;-27.174988
2;1;-30.576621;39.566690;-1.238795
2;1;-11.726712;39.566690;26.472189
2;1;20.193029;39.566690;16.257113
2;1;19.451969;39.566690;-17.249133
2;1;-12.888195;39.566690;-26.042967
2;1;-30.494497;39.566690;2.474323
2;1;-8.142818;39.566690;27.446710
2;1;22.144137;39.566690;13.096865
2;1;16.974985;39.566690;-20.016540
2;1;-16.244556;39.566690;-24.452736
2;1;-29.921659;39.566690;6.143907
2;1;-4.461472;39.566690;27.938324
2;1;23.659815;39.566690;9.706185
2;1;14.153520;39.566690;-22.431769
2;1;-19.360920;39.566690;-22.432274
2;1;-28.868183;39.566690;9.705393
2;1;-0.747446;39.566690;27.938380
2;1;24.713398;39.566690;6.144731
2;1;11.037217;39.566690;-24.452324
2;1;-22.182457;39.566690;-20.017130
2;1;-27.352607;39.566690;13.096119
2;1;2.933915;39.566690;27.446877
2;1;25.286347;39.566690;2.475164
2;1;7.680905;39.566690;-26.042657
2;1;-24.659524;39.566690;-17.249798
2;1;-25.401595;39.566690;16.256426
2;1;6.517839;39.566690;26.472464
2;1;25.368582;39.566690;-1.237952
2;1;4.143635;39.566690;-27.174785
2;1;-26.748539;39.566690;-14.178966
2;1;-23.049474;39.566690;19.130712
2;1;9.941269;39.566690;25.032285
2;1;24.958657;39.566690;-4.929287
2;1;0.487644;39.566690;-27.828789
2;1;-28.412746;39.566690;-10.858664
2;1;-20.337629;39.566690;21.668405
2;1;13.143972;39.566690;23.151678
2;1;24.063783;39.566690;-8.533894
2;1;-3.222743;39.566690;-27.993164
2;1;-29.622865;39.566690;-7.347310
2;1;-17.313772;39.566690;23.824855
2;1;16.069599;39.566690;20.863731
2;1;22.699705;39.566690;-11.988352
2;1;-6.922244;39.566690;-27.665016
2;1;-30.357605;39.566690;-3.706686
2;1;-14.031106;39.566690;25.562123
2;1;18.666675;39.566690;18.208701
2;1;20.890424;39.566690;-15.231883
2;1;-10.545770;39.566690;-26.850119
2;1;-30.604038;39.566690;-0.000844
2;1;-10.547388;39.566690;26.849640
2;1;25.395962;41.948803;0.000000
2;1;5.338503;41.948803;-26.849880
2;1;-26.098041;41.948803;-15.232591
2;1;-23.875299;41.948803;18.208060
2;1;8.822260;41.948803;25.562467
2;1;25.149641;41.948803;-3.705849
2;1;1.715003;41.948803;-27.664885
2;1;-27.907419;41.948803;-11.989115
2;1;-21.278303;41.948803;20.863168
2;1;12.104978;41.948803;23.825299
2;1;24.415011;41.948803;-7.346496
2;1;-1.984489;41.948803;-27.993145
2;1;-29.271601;41.948803;-8.534697
2;1;-18.352746;41.948803;23.151203
2;1;15.128900;41.948803;21.668939
2;1;23.204998;41.948803;-10.857886
2;1;-5.694881;41.948803;-27.828882
2;1;-30.166584;41.948803;-4.930117
2;1;-15.150099;41.948803;25.031907
2;1;17.840822;41.948803;19.131328
2;1;21.540891;41.948803;-14.178238
2;1;-9.350891;41.948803;-27.174988
2;1;-30.576621;41.948803;-1.238795
2;1;-11.726712;41.948803;26.472189
2;1;20.193029;41.948803;16.257113
2;1;19.451969;41.948803;-17.249133
2;1;-12.888195;41.948803;-26.042967
2;1;-30.494497;41.948803;2.474323
2;1;-8.142818;41.948803;27.446710
2;1;22.144137;41.948803;13.096865
2;1;16.974985;41.948803;-20.016540
2;1;-16.244556;41.948803;-24.452736
2;1;-29.921659;41.948803;6.143907
2;1;-4.461472;41.948803;27.938324
2;1;23.659815;41.948803;9.706185
2;1;14.153520;41.948803;-22.431769
2;1;-19.360920;41.948803;-22.432274
2;1;-28.868183;41.948803;9.705393
2;1;-0.747446;41.948803;27.938380
2;1;24.713398;41.948803;6.144731
2;1;11.037217;41.948803;-24.452324
2;1;-22.182457;41.948803;-20.017130
2;1;-27.352607;41.948803;13.096119
2;1;2.933915;41.948803;27.446877
2;1;25.286347;41.948803;2.475164
2;1;7.680905;41.948803;-26.042657
2;1;-24.659524;41.948803;-17.249798
2;1;-25.401595;41.948803;16.256426
2;1;6.517839;41.948803;26.472464
2;1;25.368582;41.948803;-1.237952
2;1;4.143635;41.948803;-27.174785
2;1;-26.748539;41.948803;-14.178966
2;1;-23.049474;41.948803;19.130712
2;1;9.941269;41.948803;25.032285
2;1;24.958657;41.948803;-4.929287
2;1;0.487644;41.948803;-27.828789
2;1;-28.412746;41.948803;-10.858664
2;1;-20.337629;41.948803;21.668405
2;1;13.143972;41.948803;23.151678
2;1;24.063783;41.948803;-8.533894
2;1;-3.222743;41.948803;-27.993164
2;1;-29.622865;41.948803;-7.347310
2;1;-17.313772;41.948803;23.824855
2;1;16.069599;41.948803;20.863731
2;1;22.699705;41.948803;-11.988352
2;1;-6.922244;41.948803;-27.665016
2;1;-30.357605;41.948803;-3.706686
2;1;-14.031106;41.948803;25.562123
2;1;18.666675;41.948803;18.208701
2;1;20.890424;41.948803;-15.231883
2;1;-10.545770;41.948803;-26.850119
2;1;-30.604038;41.948803;-0.000844
2;1;-10.547388;41.948803;26.849640
2;1;25.395962;44.417313;0.000000
2;1;5.338503;44.417313;-26.849880
2;1;-26.098041;44.417313;-15.232591
2;1;-23.875299;44.417313;18.208060
2;1;8.822260;44.417313;25.562467
2;1;25.149641;44.417313;-3.705849
2;1;1.715003;44.417313;-27.664885
2;1;-27.907419;44.417313;-11.989115
2;1;-21.278303;44.417313;20.863168
2;1;12.104978;44.417313;23.825299
2;1;24.415011;44.417313;-7.346496
2;1;-1.984489;44.417313;-27.993145
2;1;-29.271601;44.417313;-8.534697
2;1;-18.352746;44.417313;23.151203
2;1;15.128900;44.417313;21.668939
2;1;23.204998;44.417313;-10.857886
2;1;-5.694881;44.417313;-27.828882
2;1;-30.166584;44.417313;-4.930117
2;1;-15.150099;44.417313;25.031907
2;1;17.840822;44.417313;19.131328
2;1;21.540891;44.417313;-14.178238
2;1;-9.350891;44.417313;-27.174988
2;1;-30.576621;44.417313;-1.238795
2;1;-11.726712;44.417313;26.472189
2;1;20.193029;44.417313;16.257113
2;1;19.451969;44.417313;-17.249133
2;1;-12.888195;44.417313;-26.042967
2;1;-30.494497;44.417313;2.474323
2;1;-8.142818;44.417313;27.446710
2;1;22.144137;44.417313;13.096865
2;1;16.974985;44.417313;-20.016540
2;1;-16.244556;44.417313;-24.452736
2;1;-29.921659;44.417313;6.143907
2;1;-4.461472;44.417313;27.938324
2;1;23.659815;44.417313;9.706185
2;1;14.153520;44.417313;-22.431769
2;1;-19.360920;44.417313;-22.432274
2;1;-28.868183;44.417313;9.705393
2;1;-0.747446;44.417313;27.938380
2;1;24.713398;44.417313;6.144731
2;1;11.037217;44.417313;-24.452324
2;1;-22.182457;44.417313;-20.017130
2;1;-27.352607;44.417313;13.096119
2;1;2.933915;44.417313;27.446877
2;1;25.286347;44.417313;2.475164
2;1;7.680905;44.417313;-26.042657
2;1;-24.659524;44.417313;-17.249798
2;1;-25.401595;44.417313;16.256426
2;1;6.517839;44.417313;26.472464
2;1;25.368582;44.417313;-1.237952
2;1;4.143635;44.417313;-27.174785
2;1;-26.748539;44.417313;-14.178966
2;1;-23.049474;44.417313;19.130712
2;1;9.941269;44.417313;25.032285
2;1;24.958657;44.417313;-4.929287
2;1;0.487644;44.417313;-27.828789
2;1;-28.412746;44.417313;-10.858664
2;1;-20.337629;44.417313;21.668405
2;1;13.143972;44.417313;23.151678
2;1;24.063783;44.417313;-8.533894
2;1;-3.222743;44.417313;-27.993164
2;1;-29.622865;44.417313;-7.347310
2;1;-17.313772;44.417313;23.824855
2;1;16.069599;44.417313;20.863731
2;1;22.699705;44.417313;-11.988352
2;1;-6.922244;44.417313;-27.665016
2;1;-30.357605;44.417313;-3.706686
2;1;-14.031106;44.417313;25.562123
2;1;18.666675;44.417313;18.208701
2;1;20.890424;44.417313;-15.231883
2;1;-10.545770;44.417313;-26.850119
2;1;-30.604038;44.417313;-0.000844
2;1;-10.547388;44.417313;26.849640
2;1;25.395962;46.790179;0.000000
2;1;5.338503;46.790179;-26.849880
2;1;-26.098041;46.790179;-15.232591
2;1;-23.875299;46.790179;18.208060
2;1;8.822260;46.790179;25.562467
2;1;25.149641;46.790179;-3.705849
2;1;1.715003;46.790179;-27.664885
2;1;-27.907419;46.790179;-11.989115
2;1;-21.278303;46.790179;20.863168
2;1;12.104978;46.790179;23.825299
2;1;24.415011;46.790179;-7.346496
2;1;-1.984489;46.790179;-27.993145
2;1;-29.271601;46.790179;-8.534697
2;1;-18.352746;46.790179;23.151203
2;1;15.128900;46.790179;21.668939
2;1;23.204998;46.790179;-10.857886
2;1;-5.694881;46.790179;-27.828882
2;1;-30.166584;46.790179;-4.930117
2;1;-15.150099;46.790179;25.031907
2;1;17.840822;46.790179;19.131328
2;1;21.540891;46.790179;-14.178238
2;1;-9.350891;46.790179;-27.174988
2;1;-30.576621;46.790179;-1.238795
2;1;-11.726712;46.790179;26.472189
2;1;20.193029;46.790179;16.257113
2;1;19.451969;46.790179;-17.249133
2;1;-12.888195;46.790179;-26.042967
2;1;-30.494497;46.790179;2.474323
2;1;-8.142818;46.790179;27.446710
2;1;22.144137;46.790179;13.096865
2;1;16.974985;46.790179;-20.016540
2;1;-16.244556;46.790179;-24.452736
2;1;-29.921659;46.790179;6.143907
2;1;-4.461472;46.790179;27.938324
2;1;23.659815;46.790179;9.706185
2;1;14.153520;46.790179;-22.431769
2;1;-19.360920;46.790179;-22.432274
2;1;-28.868183;46.790179;9.705393
2;1;-0.747446;46.790179;27.938380
2;1;24.713398;46.790179;6.144731
2;1;11.037217;46.790179;-24.452324
2;1;-22.182457;46.790179;-20.017130
2;1;-27.352607;46.790179;13.096119
2;1;2.933915;46.790179;27.446877
2;1;25.286347;46.790179;2.475164
2;1;7.680905;46.790179;-26.042657
2;1;-24.659524;46.790179;-17.249798
2;1;-25.401595;46.790179;16.256426
2;1;6.517839;46.790179;26.472464
2;1;25.368582;46.790179;-1.237952
2;1;4.143635;46.790179;-27.174785
2;1;-26.748539;46.790179;-14.178966
2;1;-23.049474;46.790179;19.130712
2;1;9.941269;46.790179;25.032285
2;1;24.958657;46.790179;-4.929287
2;1;0.487644;46.790179;-27.828789
2;1;-28.412746;46.790179;-10.858664
2;1;-20.337629;46.790179;21.668405
2;1;13.143972;46.790179;23.151678
2;1;24.063783;46.790179;-8.533894
2;1;-3.222743;46.790179;-27.993164
2;1;-29.622865;46.790179;-7.347310
2;1;-17.313772;46.790179;23.824855
2;1;16.069599;46.790179;20.863731
2;1;22.699705;46.790179;-11.988352
2;1;-6.922244;46.790179;-27.665016
2;1;-30.357605;46.790179;-3.706686
2;1;-14.031106;46.790179;25.562123
2;1;18.666675;46.790179;18.208701
2;1;20.890424;46.790179;-15.231883
2;1;-10.545770;46.790179;-26.850119
2;1;-30.604038;46.790179;-0.000844
2;1;-10.547388;46.790179;26.849640
2;1;25.395962;49.684073;0.000000
2;1;5.338503;49.684073;-26.849880
2;1;-26.098041;49.684073;-15.232591
2;1;-23.875299;49.684073;18.208060
2;1;8.822260;49.684073;25.562467
2;1;25.149641;49.684073;-3.705849
2;1;1.715003;49.684073;-27.664885
2;1;-27.907419;49.684073;-11.989115
2;1;-21.278303;49.684073;20.863168
2;1;12.104978;49.684073;23.825299
2;1;24.415011;49.684073;-7.346496
2;1;-1.984489;49.684073;-27.993145
2;1;-29.271601;49.684073;-8.534697
2;1;-18.352746;49.684073;23.151203
2;1;15.128900;49.684073;21.668939
2;1;23.204998;49.684073;-10.857886
2;1;-5.694881;49.684073;-27.828882
2;1;-30.166584;49.684073;-4.930117
2;1;-15.150099;49.684073;25.031907
2;1;17.840822;49.684073;19.131328
2;1;21.540891;49.684073;-14.178238
2;1;-9.350891;49.684073;-27.174988
2;1;-30.576621;49.684073;-1.238795
2;1;-11.726712;49.684073;26.472189
2;1;20.193029;49.684073;16.257113
2;1;19.451969;49.684073;-17.249133
2;1;-12.888195;49.684073;-26.042967
2;1;-30.494497;49.684073;2.474323
2;1;-8.142818;49.684073;27.446710
2;1;22.144137;49.684073;13.096865
2;1;16.974985;49.684073;-20.016540
2;1;-16.244556;49.684073;-24.452736
2;1;-29.921659;49.684073;6.143907
2;1;-4.461472;49.684073;27.938324
2;1;23.659815;49.684073;9.706185
2;1;14.153520;49.684073;-22.431769
2;1;-19.360920;49.684073;-22.432274
2;1;-28.868183;49.684073;9.705393
2;1;-0.747446;49.684073;27.938380
2;1;24.713398;49.684073;6.144731
2;1;11.037217;49.684073;-24.452324
2;1;-22.182457;49.684073;-20.017130
2;1;-27.352607;49.684073;13.096119
2;1;2.933915;49.684073;27.446877
2;1;25.286347;49.684073;2.475164
2;1;7.680905;49.684073;-26.042657
2;1;-24.659524;49.684073;-17.249798
2;1;-25.401595;49.684073;16.256426
2;1;6.517839;49.684073;26.472464
2;1;25.368582;49.684073;-1.237952
2;1;4.143635;49.684073;-27.174785
2;1;-26.748539;49.684073;-14.178966
2;1;-23.049474;49.684073;19.130712
2;1;9.941269;49.684073;25.032285
2;1;24.958657;49.684073;-4.929287
2;1;0.487644;49.684073;-27.828789
2;1;-28.412746;49.684073;-10.858664
2;1;-20.337629;49.684073;21.668405
2;1;13.143972;49.684073;23.151678
2;1;24.063783;49.684073;-8.533894
2;1;-3.222743;49.684073;-27.993164
2;1;-29.622865;49.684073;-7.347310
2;1;-17.313772;49.684073;23.824855
2;1;16.069599;49.684073;20.863731
2;1;22.699705;49.684073;-11.988352
2;1;-6.922244;49.684073;-27.665016
2;1;-30.357605;49.684073;-3.706686
2;1;-14.031106;49.684073;25.562123
2;1;18.666675;49.684073;18.208701
2;1;20.890424;49.684073;-15.231883
2;1;-10.545770;49.684073;-26.850119
2;1;-30.604038;49.684073;-0.000844
2;1;-10.547388;49.684073;26.849640
2;1;25.395962;52.967202;0.000000
2;1;5.338503;52.967202;-26.849880
2;1;-26.098041;52.967202;-15.232591
2;1;-23.875299;52.967202;18.208060
2;1;8.822260;52.967202;25.562467
2;1;25.149641;52.967202;-3.705849
2;1;1.715003;52.967202;-27.664885
2;1;-27.907419;52.967202;-11.989115
2;1;-21.278303;52.967202;20.863168
2;1;12.104978;52.967202;23.825299
2;1;24.415011;52.967202;-7.346496
2;1;-1.984489;52.967202;-27.993145
2;1;-29.271601;52.967202;-8.534697
2;1;-18.352746;52.967202;23.151203
2;1;15.128900;52.967202;21.668939
2;1;23.204998;52.967202;-10.857886
2;1;-5.694881;52.967202;-27.828882
2;1;-30.166584;52.967202;-4.930117
2;1;-15.150099;52.967202;25.031907
2;1;17.840822;52.967202;19.131328
2;1;21.540891;52.967202;-14.178238
2;1;-9.350891;52.967202;-27.174988
2;1;-30.576621;52.967202;-1.238795
2;1;-11.726712;52.967202;26.472189
2;1;20.193029;52.967202;16.257113
2;1;19.451969;52.967202;-17.249133
2;1;-12.888195;52.967202;-26.042967
2;1;-30.494497;52.967202;2.474323
2;1;-8.142818;52.967202;27.446710
