Number;Type;X;Y;Z
1;2;-34.568740;114.046029;-0.564803
1;2;128.135098;114.046029;69.589199
1;2;-42.840614;114.046029;23.098031
1;2;132.984892;114.046029;44.995844
1;2;-44.171259;114.046029;48.129670
1;2;130.769756;114.046029;20.026929
1;2;-38.454677;114.046029;72.536109
1;2;121.666146;114.046029;-3.328539
1;2;-26.146248;114.046029;94.373145
1;2;106.399250;114.046029;-23.210075
1;2;-8.226453;114.046029;111.901252
1;2;86.185222;114.046029;-38.033928
1;2;13.877226;114.046029;123.724152
1;2;62.634298;114.046029;-46.619239
1;2;38.404023;114.046029;128.900038
1;2;37.622531;114.046029;-48.282106
1;2;63.400148;114.046029;127.016603
1;2;13.142346;114.046029;-42.890066
1;2;86.874423;114.046029;118.223880
1;2;-8.856182;114.046029;-30.872646
1;2;106.956902;114.046029;103.222293
1;2;-26.620661;114.046029;-13.187147
1;2;122.047825;114.046029;83.206858
1;2;-38.735983;114.046029;8.757614
1;2;130.945058;114.046029;59.771995
1;2;-44.237049;114.046029;33.213531
1;2;132.939853;114.046029;34.784510
1;2;-42.685648;114.046029;58.232458
1;2;127.873306;114.046029;10.234894
1;2;-34.205362;114.046029;81.821403
1;2;116.149014;114.046029;-11.921247
1;2;-19.471726;114.046029;102.101284
1;2;98.700929;114.046029;-29.918966
1;2;0.341586;114.046029;117.456617
1;2;76.918954;114.046029;-42.324576
1;2;23.656257;114.046029;126.664205
1;2;52.538229;114.046029;-48.149852
1;2;48.615055;114.046029;128.990577
1;2;27.500909;114.046029;-46.930757
1;2;73.229775;114.046029;124.250415
1;2;3.801453;114.046029;-38.764403
1;2;95.539623;114.046029;112.821318
1;2;-16.672255;114.046029;-24.301317
1;2;113.767410;114.046029;95.613722
1;2;-32.289291;114.046029;-4.693620
1;2;126.461120;114.046029;73.998373
1;2;-41.805611;114.046029;18.496750
1;2;132.609580;114.046029;49.697138
1;2;-44.463149;114.046029;43.422461
1;2;131.723006;114.046029;24.645839
1;2;-40.050209;114.046029;68.097945
1;2;123.872024;114.046029;0.840049
1;2;-28.918321;114.046029;90.557568
1;2;109.682037;114.046029;-19.823878
1;2;-11.954247;114.046029;109.012209
1;2;90.283411;114.046029;-35.699864
1;2;9.490665;114.046029;121.991782
1;2;67.221431;114.046029;-45.523237
1;2;33.708127;114.046029;128.462341
1;2;42.333201;114.046029;-48.511473
1;2;58.768989;114.046029;127.908445
1;2;17.601302;114.046029;-44.426532
1;2;82.676916;114.046029;120.374218
1;2;-5.004137;114.046029;-33.593817
1;2;103.527418;114.046029;106.459832
1;2;-23.682379;114.046029;-16.876255
1;2;119.659555;114.046029;87.273698
1;2;-36.945526;114.046029;4.394441
1;2;129.788251;114.046029;64.344173
1;2;-43.737044;114.046029;28.523860
1;2;133.106659;114.046029;39.497810
1;2;-43.515924;114.046029;53.589866
1;2;129.350436;114.046029;14.713856
1;2;-36.299781;114.046029;77.595717
1;2;118.818803;114.046029;-8.033414
1;2;-22.663447;114.046029;98.629119
1;2;102.350701;114.046029;-26.931964
1;2;-3.693187;114.046029;115.014563
1;2;81.257971;114.046029;-40.476348
1;2;19.099841;114.046029;125.446796
1;2;131.731391;117.046029;40.281257
1;2;-42.264980;117.046029;52.620182
1;2;128.248852;117.046029;15.850369
1;2;-35.369606;117.046029;76.315122
1;2;118.078654;117.046029;-6.634368
1;2;-22.128139;117.046029;97.139624
1;2;102.030947;117.046029;-25.381833
1;2;-3.595388;117.046029;113.434821
1;2;81.384084;117.046029;-38.898614
1;2;18.752340;117.046029;123.902648
1;2;57.782781;117.046029;-46.107972
1;2;43.134838;117.046029;127.709242
1;2;33.107105;117.046029;-46.435614
1;2;67.609808;117.046029;124.551373
1;2;9.322706;117.046029;-39.855439
1;2;90.227591;117.046029;114.680595
1;2;-11.675764;117.046029;-26.891621
1;2;109.186465;117.046029;98.883208
1;2;-28.215580;117.046029;-8.576850
1;2;122.976178;117.046029;78.417624
1;2;-38.979189;117.046029;13.629929
1;2;130.498249;117.046029;54.914118
1;2;-43.109168;117.046029;37.959738
1;2;131.153474;117.046029;30.244967
1;2;-40.276525;117.046029;62.474478
1;2;124.889659;117.046029;6.375301
1;2;-30.706908;117.046029;85.221319
1;2;112.205775;117.046029;-14.793436
1;2;-15.162626;117.046029;104.388260
1;2;94.112214;117.046029;-31.574954
1;2;5.118073;117.046029;118.448473
1;2;72.050297;117.046029;-42.632448
1;2;28.519638;117.046029;126.281932
1;2;47.777465;117.046029;-47.085084
1;2;53.177915;117.046029;127.264625
1;2;23.227278;117.046029;-44.578167
1;2;77.128641;117.046029;121.318274
1;2;0.355389;117.046029;-35.311397
1;2;98.463913;117.046029;108.916560
1;2;-19.016240;117.046029;-20.022960
1;2;115.484176;117.046029;91.047397
1;2;-33.344477;117.046029;0.069277
1;2;126.833605;117.046029;69.134233
1;2;-41.487941;117.046029;23.364777
1;2;131.608113;117.046029;44.922657
1;2;-42.797930;117.046029;48.007834
1;2;129.427364;117.046029;20.341350
1;2;-37.170090;117.046029;72.035396
1;2;120.465075;117.046029;-2.651556
1;2;-25.052732;117.046029;93.533442
1;2;105.435177;117.046029;-22.224459
1;2;-7.411118;117.046029;110.789449
1;2;85.534944;117.046029;-36.818192
1;2;14.349431;117.046029;122.428814
1;2;62.349616;117.046029;-45.270227
1;2;38.495483;117.046029;127.524352
1;2;37.726123;117.046029;-46.907280
1;2;63.103577;117.046029;125.670155
1;2;13.625959;117.046029;-41.598944
1;2;86.213446;117.046029;117.013927
1;2;-8.031071;117.046029;-29.768078
1;2;105.984172;117.046029;102.245218
1;2;-25.519781;117.046029;-12.357123
1;2;120.840829;117.046029;82.540496
1;2;-37.447029;117.046029;9.246976
1;2;129.599945;117.046029;59.469427
1;2;-42.862699;117.046029;33.323247
1;2;131.563773;117.046029;34.869840
1;2;-41.335380;117.046029;57.953790
1;2;126.575877;117.046029;10.701323
1;2;-32.986739;117.046029;81.176549
1;2;115.033589;117.046029;-11.110874
1;2;-18.481823;117.046029;101.141612
1;2;97.856362;117.046029;-28.829203
1;2;1.023914;117.046029;116.258574
1;2;76.412522;117.046029;-41.042232
1;2;23.976657;117.046029;125.323227
1;2;52.410275;117.046029;-46.777079
1;2;48.548003;117.046029;127.613485
1;2;27.761626;117.046029;-45.576909
1;2;72.780613;117.046029;122.946908
1;2;4.430071;117.046029;-37.537327
1;2;94.744131;117.046029;111.695232
1;2;-15.725811;117.046029;-23.298760
1;2;112.688956;117.046029;94.754760
1;2;-31.100413;117.046029;-3.995446
1;2;125.185613;117.046029;73.474960
1;2;-40.469005;117.046029;18.834924
1;2;131.238627;117.046029;49.550969
1;2;-43.085289;117.046029;43.373698
1;2;130.365816;117.046029;24.888558
1;2;-38.740853;117.046029;67.666129
1;2;122.636709;117.046029;1.452320
1;2;-27.781773;117.046029;89.777097
1;2;108.667003;117.046029;-18.890827
1;2;-11.081043;117.046029;107.945255
1;2;89.569515;117.046029;-34.520360
1;2;10.030966;117.046029;120.723337
1;2;66.865541;117.046029;-44.191239
1;2;33.872485;117.046029;127.093449
1;2;42.363666;117.046029;-47.133087
1;2;58.544310;117.046029;126.548152
1;2;18.015696;117.046029;-43.111559
1;2;82.081100;117.046029;119.130884
1;2;-4.238824;117.046029;-32.447006
1;2;102.607926;117.046029;105.432499
1;2;-22.627112;117.046029;-15.988963
1;2;118.489634;117.046029;86.544204
1;2;-35.684367;117.046029;4.951535
1;2;128.461095;117.046029;63.970629
1;2;-42.370456;117.046029;28.706377
1;2;131.727989;117.046029;39.509972
1;2;-42.152768;117.046029;53.383268
1;2;128.030077;117.046029;15.110755
1;2;-35.048645;117.046029;77.016460
1;2;117.661933;117.046029;-7.283394
1;2;-21.623998;117.046029;97.723347
1;2;101.449476;117.046029;-25.888570
1;2;-2.948225;117.046029;113.854430
1;2;80.684182;117.046029;-39.222696
1;2;19.490972;117.046029;124.124716
1;2;130.225905;120.046029;40.281257
1;2;-40.774560;120.046029;52.407728
1;2;126.803330;120.046029;16.271025
1;2;-33.997912;120.046029;75.694683
1;2;116.808244;120.046029;-5.826565
1;2;-20.984440;120.046029;96.160625
1;2;101.036850;120.046029;-24.251232
1;2;-2.770789;120.046029;112.175248
1;2;80.745489;120.046029;-37.535279
1;2;19.192151;120.046029;122.462837
1;2;57.550558;120.046029;-44.620505
1;2;43.154826;120.046029;126.203889
1;2;33.299753;120.046029;-44.942505
1;2;67.208381;120.046029;123.100393
1;2;9.924879;120.046029;-38.475629
1;2;89.436726;120.046029;113.399572
1;2;-10.712036;120.046029;-25.735025
1;2;108.069162;120.046029;97.874188
1;2;-26.967066;120.046029;-7.735602
1;2;121.621441;120.046029;77.760984
1;2;-37.545345;120.046029;14.088817
1;2;129.013996;120.046029;54.662167
1;2;-41.604213;120.046029;37.999711
1;2;129.657939;120.046029;30.417774
1;2;-38.820343;120.046029;62.092351
1;2;123.501976;120.046029;6.959101
1;2;-29.415498;120.046029;84.447531
1;2;111.036486;120.046029;-13.845149
1;2;-14.138860;120.046029;103.284452
1;2;93.254463;120.046029;-30.337720
1;2;5.792641;120.046029;117.102574
1;2;71.572413;120.046029;-41.204823
1;2;28.791273;120.046029;124.801155
1;2;47.717516;120.046029;-45.580793
1;2;53.024980;120.046029;125.766928
1;2;23.590038;120.046029;-43.117040
1;2;76.563316;120.046029;119.922962
1;2;1.111962;120.046029;-34.009828
1;2;97.531233;120.046029;107.734783
1;2;-17.926122;120.046029;-18.984630
1;2;114.258438;120.046029;90.173295
1;2;-32.007652;120.046029;0.761655
1;2;125.412451;120.046029;68.637436
1;2;-40.010901;120.046029;23.656048
1;2;130.104750;120.046029;44.842740
1;2;-41.298334;120.046029;47.874796
1;2;127.961549;120.046029;20.684679
1;2;-35.767396;120.046029;71.488647
1;2;119.153575;120.046029;-1.912330
1;2;-23.858677;120.046029;92.616535
1;2;104.382465;120.046029;-21.148222
1;2;-6.520820;120.046029;109.575425
1;2;84.824878;120.046029;-35.490678
1;2;14.865052;120.046029;121.014381
1;2;62.038760;120.046029;-43.797184
1;2;38.595353;120.046029;126.022183
1;2;37.839239;120.046029;-45.406050
1;2;62.779739;120.046029;124.199911
1;2;14.154037;120.046029;-40.189114
1;2;85.491698;120.046029;115.692728
1;2;-7.130098;120.046029;-28.561955
1;2;104.922007;120.046029;101.178310
1;2;-24.317683;120.046029;-11.450784
1;2;119.522859;120.046029;81.812868
1;2;-36.039566;120.046029;9.781330
1;2;128.131159;120.046029;59.139042
1;2;-41.361988;120.046029;33.443052
1;2;130.061174;120.046029;34.963015
1;2;-39.860967;120.046029;57.649501
1;2;125.159160;120.046029;11.210636
1;2;-31.656074;120.046029;80.472405
1;2;113.815610;120.046029;-10.225994
1;2;-17.400907;120.046029;100.093706
1;2;96.934143;120.046029;-27.639245
1;2;1.768976;120.046029;114.950381
1;2;75.859528;120.046029;-39.641988
1;2;24.326514;120.046029;123.858957
1;2;52.270557;120.046029;-45.278091
1;2;48.474786;120.046029;126.109781
1;2;28.046313;120.046029;-44.098586
1;2;72.290154;120.046029;121.523554
1;2;5.116485;120.046029;-36.197430
1;2;93.875500;120.046029;110.465612
1;2;-14.692348;120.046029;-22.204027
1;2;111.511347;120.046029;93.816824
1;2;-29.802228;120.046029;-3.233081
1;2;123.792834;120.046029;72.903424
1;2;-39.009509;120.046029;19.204192
1;2;129.741626;120.046029;49.391361
1;2;-41.580745;120.046029;43.320451
1;2;128.883843;120.046029;25.153592
1;2;-37.311113;120.046029;67.194611
1;2;121.287818;120.046029;2.120884
1;2;-26.540729;120.046029;88.924867
1;2;107.558644;120.046029;-17.871990
1;2;-10.127555;120.046029;106.780202
1;2;88.789981;120.046029;-33.232410
1;2;10.620943;120.046029;119.338269
1;2;66.476929;120.046029;-42.736774
1;2;34.051954;120.046029;125.598699
1;2;42.396932;120.046029;-45.627969
1;2;58.298975;120.046029;125.062791
1;2;18.468190;120.046029;-41.675684
1;2;81.430503;120.046029;117.773235
1;2;-3.403147;120.046029;-31.194756
1;2;101.603894;120.046029;104.310712
1;2;-21.474821;120.046029;-15.020091
1;2;117.212147;120.046029;85.747639
1;2;-34.307254;120.046029;5.559849
1;2;127.011918;120.046029;63.562740
1;2;-40.878220;120.046029;28.905676
1;2;130.222562;120.046029;39.523252
1;2;-40.664281;120.046029;53.157675
1;2;126.588322;120.046029;15.544146
1;2;-33.682478;120.046029;76.383946
1;2;116.398698;120.046029;-6.464416
1;2;-20.488979;120.046029;96.734298
1;2;100.465391;120.046029;-24.749245
1;2;-2.134769;120.046029;112.587632
1;2;80.057638;120.046029;-37.853781
1;2;19.918065;120.046029;122.681083
1;2;128.586860;123.046029;40.281257
1;2;-39.151917;123.046029;52.176426
1;2;125.229567;123.046029;16.729000
1;2;-32.504528;123.046029;75.019202
1;2;115.425129;123.046029;-4.947097
1;2;-19.739277;123.046029;95.094773
1;2;99.954561;123.046029;-23.020330
1;2;-1.873036;123.046029;110.803931
1;2;80.050240;123.046029;-36.050994
1;2;19.670980;123.046029;120.895294
1;2;57.297733;123.046029;-43.001076
1;2;43.176587;123.046029;124.564988
1;2;33.509491;123.046029;-43.316934
1;2;66.771341;123.046029;121.520688
1;2;10.580473;123.046029;-36.973408
1;2;88.575699;123.046029;112.004902
1;2;-9.662810;123.046029;-24.475820
1;2;106.852738;123.046029;96.775652
1;2;-25.607789;123.046029;-6.819721
1;2;120.146518;123.046029;77.046090
1;2;-35.984296;123.046029;14.588416
1;2;127.398066;123.046029;54.387863
1;2;-39.965745;123.046029;38.043229
1;2;128.029727;123.046029;30.605911
1;2;-37.234976;123.046029;61.676322
1;2;121.991183;123.046029;7.594693
1;2;-28.009519;123.046029;83.605097
1;2;109.763462;123.046029;-12.812733
1;2;-13.024271;123.046029;102.082720
1;2;92.320616;123.046029;-28.990723
1;2;6.527054;123.046029;115.637273
1;2;71.052133;123.046029;-39.650546
1;2;29.087007;123.046029;123.189009
1;2;47.652247;123.046029;-43.943047
1;2;52.858476;123.046029;124.136361
1;2;23.984981;123.046029;-41.526289
1;2;75.947839;123.046029;118.403864
1;2;1.935655;123.046029;-32.592788
1;2;96.515811;123.046029;106.448165
1;2;-16.739294;123.046029;-17.854183
1;2;112.923958;123.046029;89.221647
1;2;-30.552231;123.046029;1.515458
1;2;123.865218;123.046029;68.096566
1;2;-38.402824;123.046029;23.973160
1;2;128.468015;123.046029;44.755734
1;2;-39.665701;123.046029;47.729956
1;2;126.365694;123.046029;21.058467
1;2;-34.240260;123.046029;70.893393
1;2;117.725725;123.046029;-1.107523
1;2;-22.558690;123.046029;91.618284
1;2;103.236361;123.046029;-19.976507
1;2;-5.551538;123.046029;108.253698
1;2;84.051818;123.046029;-34.045392
1;2;15.426417;123.046029;119.474465
1;2;61.700326;123.046029;-42.193459
1;2;38.704082;123.046029;124.386747
1;2;37.962391;123.046029;-43.771637
1;2;62.427172;123.046029;122.599234
1;2;14.728964;123.046029;-38.654210
1;2;84.705919;123.046029;114.254318
1;2;-6.149195;123.046029;-27.248829
1;2;103.765612;123.046029;100.016751
1;2;-23.008941;123.046029;-10.464040
1;2;118.087965;123.046029;81.020688
1;2;-34.507239;123.046029;10.363091
1;2;126.532069;123.046029;58.779345
1;2;-39.728140;123.046029;33.573485
1;2;128.425270;123.046029;35.064456
1;2;-38.255750;123.046029;57.318216
1;2;123.616759;123.046029;11.765133
1;2;-30.207359;123.046029;79.705793
1;2;112.489577;123.046029;-9.262611
1;2;-16.224097;123.046029;98.952834
1;2;95.930110;123.046029;-26.343719
1;2;2.580137;123.046029;113.526131
1;2;75.257475;123.046029;-38.117520
1;2;24.707409;123.046029;122.264783
1;2;52.118443;123.046029;-43.646119
1;2;48.395073;123.046029;124.472675
1;2;28.356256;123.046029;-42.489112
1;2;71.756183;123.046029;119.973926
1;2;5.863796;123.046029;-34.738664
1;2;92.929807;123.046029;109.126905
1;2;-13.567201;123.046029;-21.012173
1;2;110.229266;123.046029;92.795679
1;2;-28.388873;123.046029;-2.403082
1;2;122.276494;123.046029;72.281184
1;2;-37.420533;123.046029;19.606219
1;2;128.111817;123.046029;49.217594
1;2;-39.942725;123.046029;43.262481
1;2;127.270396;123.046029;25.442140
1;2;-35.754532;123.046029;66.681261
1;2;119.819259;123.046029;2.848761
1;2;-25.189584;123.046029;87.997032
1;2;106.351957;123.046029;-16.762766
1;2;-9.089478;123.046029;105.511791
1;2;87.941290;123.046029;-31.830200
1;2;11.263261;123.046029;117.830323
1;2;66.053840;123.046029;-41.153276
1;2;34.247344;123.046029;123.971342
1;2;42.433149;123.046029;-43.989323
1;2;58.031874;123.046029;123.445656
1;2;18.960828;123.046029;-40.112425
1;2;80.722188;123.046029;116.295141
1;2;-2.493332;123.046029;-29.831412
1;2;100.510789;123.046029;103.089404
1;2;-20.220304;123.046029;-13.965264
1;2;115.821328;123.046029;84.880406
1;2;-32.807969;123.046029;6.222130
1;2;125.434176;123.046029;63.118666
1;2;-39.253600;123.046029;29.122655
1;2;128.583580;123.046029;39.537710
1;2;-39.043741;123.046029;52.912068
1;2;125.018660;123.046029;16.015985
1;2;-32.195111;123.046029;75.695318
1;2;115.023394;123.046029;-5.572782
1;2;-19.253266;123.046029;95.657504
1;2;99.394001;123.046029;-23.508843
1;2;-1.249147;123.046029;111.208450
1;2;79.375509;123.046029;-36.363421
1;2;20.383048;123.046029;121.109376
1;2;126.806304;126.046029;40.281257
1;2;-37.389181;126.046029;51.925154
1;2;123.519930;126.046029;17.226515
1;2;-30.882210;126.046029;74.285402
1;2;113.922600;126.046029;-3.991699
1;2;-18.386610;126.046029;93.936900
1;2;98.778830;126.046029;-21.683155
1;2;-0.897773;126.046029;109.314219
1;2;79.294966;126.046029;-34.438562
1;2;20.191149;126.046029;119.192413
1;2;57.023080;126.046029;-41.241830
1;2;43.200227;126.046029;122.784589
1;2;33.737338;126.046029;-41.551016
1;2;66.296569;126.046029;119.804597
1;2;11.292669;126.046029;-35.341491
1;2;87.640334;126.046029;110.489821
1;2;-8.522997;126.046029;-23.107900
1;2;105.531291;126.046029;95.582271
1;2;-24.131157;126.046029;-5.824766
1;2;118.544255;126.046029;76.269474
1;2;-34.288472;126.046029;15.131148
1;2;125.642622;126.046029;54.089877
1;2;-38.185817;126.046029;38.090505
1;2;126.260940;126.046029;30.810292
1;2;-35.512732;126.046029;61.224376
1;2;120.349954;126.046029;8.285159
1;2;-26.482153;126.046029;82.689930
1;2;108.380529;126.046029;-11.691183
1;2;-11.813451;126.046029;100.777233
1;2;91.306144;126.046029;-27.527430
1;2;7.324874;126.046029;114.045462
1;2;70.486933;126.046029;-37.962076
1;2;29.408274;126.046029;121.437676
1;2;47.581344;126.046029;-42.163904
1;2;52.677597;126.046029;122.365017
1;2;24.414022;126.046029;-39.798197
1;2;75.279223;126.046029;116.753612
1;2;2.830463;126.046029;-31.053406
1;2;95.412720;126.046029;105.050463
1;2;-15.449999;126.046029;-16.626138
1;2;111.474263;126.046029;88.187837
1;2;-28.971152;126.046029;2.334341
1;2;122.184401;126.046029;67.508999
1;2;-36.655911;126.046029;24.317650
1;2;126.689970;126.046029;44.661216
1;2;-37.892111;126.046029;47.572610
1;2;124.632058;126.046029;21.464527
1;2;-32.581276;126.046029;70.246746
1;2;116.174598;126.046029;-0.233232
1;2;-21.146467;126.046029;90.533847
1;2;101.991306;126.046029;-18.703630
1;2;-4.498571;126.046029;106.817856
1;2;83.212015;126.046029;-32.475326
1;2;16.036248;126.046029;117.801598
1;2;61.332673;126.046029;-40.451274
1;2;38.822198;126.046029;122.610114
1;2;38.096175;126.046029;-41.996115
1;2;62.044165;126.046029;120.860360
1;2;15.353527;126.046029;-36.986787
1;2;83.852299;126.046029;112.691721
1;2;-5.083603;126.046029;-25.822332
1;2;102.509377;126.046029;98.754906
1;2;-21.587207;126.046029;-9.392103
1;2;116.529187;126.046029;80.160113
1;2;-32.842616;126.046029;10.995078
1;2;124.794918;126.046029;58.388594
1;2;-37.953231;126.046029;33.715179
1;2;126.648128;126.046029;35.174655
1;2;-36.511944;126.046029;56.958330
1;2;121.941191;126.046029;12.367504
1;2;-28.633566;126.046029;78.872995
1;2;111.049058;126.046029;-8.216053
1;2;-14.945684;126.046029;97.713464
1;2;94.839391;126.046029;-24.936342
1;2;3.461332;126.046029;111.978916
1;2;74.603442;126.046029;-36.461434
1;2;25.121190;126.046029;120.532974
1;2;51.953196;126.046029;-41.873248
1;2;48.308479;126.046029;122.694226
1;2;28.692959;126.046029;-40.740681
1;2;71.176112;126.046029;118.290508
1;2;6.675626;126.046029;-33.153953
1;2;91.902466;126.046029;107.672618
1;2;-12.344913;126.046029;-19.717418
1;2;108.836493;126.046029;91.686371
1;2;-26.853493;126.046029;-1.501423
1;2;120.629238;126.046029;71.605222
1;2;-35.694370;126.046029;20.042956
1;2;126.341296;126.046029;49.028824
1;2;-38.163283;126.046029;43.199506
1;2;125.517649;126.046029;25.755599
1;2;-34.063561;126.046029;66.123591
1;2;118.223908;126.046029;3.639480
1;2;-23.721786;126.046029;86.989090
1;2;105.041089;126.046029;-15.557776
1;2;-7.961776;126.046029;104.133870
1;2;87.019326;126.046029;-30.306926
1;2;11.961034;126.046029;116.192187
1;2;65.594224;126.046029;-39.433063
1;2;34.459605;126.046029;122.203483
1;2;42.472494;126.046029;-42.209202
1;2;57.741713;126.046029;121.688901
1;2;19.495999;126.046029;-38.414199
1;2;79.952720;126.046029;114.689434
1;2;-1.504966;126.046029;-28.350361
1;2;99.323309;126.046029;101.762653
1;2;-18.857477;126.046029;-12.819368
1;2;114.310430;126.046029;83.938300
1;2;-31.179241;126.046029;6.941591
1;2;123.720218;126.046029;62.636251
1;2;-37.488715;126.046029;29.358368
1;2;126.803094;126.046029;39.553417
1;2;-37.283290;126.046029;52.645257
1;2;123.313478;126.046029;16.528562
1;2;-30.579329;126.046029;74.947236
1;2;113.529352;126.046029;-4.604167
1;2;-17.910866;126.046029;94.487743
1;2;98.230112;126.046029;-22.161349
1;2;-0.287064;126.046029;109.710193
1;2;78.634488;126.046029;-34.744389
1;2;20.888176;126.046029;119.401973
1;2;124.874854;129.046029;40.281257
1;2;-35.477060;129.046029;51.652588
1;2;121.665409;129.046029;17.766192
1;2;-29.122407;129.046029;73.489416
1;2;112.292738;129.046029;-2.955336
1;2;-16.919311;129.046029;92.680901
1;2;97.503462;129.046029;-20.232661
1;2;0.160138;129.046029;107.698261
1;2;78.475685;129.046029;-32.689483
1;2;20.755401;129.046029;117.345221
1;2;56.725151;129.046029;-39.333497
1;2;43.225870;129.046029;120.853309
1;2;33.984493;129.046029;-39.635445
1;2;65.781561;129.046029;117.943074
1;2;12.065220;129.046029;-33.571275
1;2;86.625701;129.046029;108.846344
1;2;-7.286591;129.046029;-21.624055
1;2;104.097857;129.046029;94.287757
1;2;-22.529386;129.046029;-4.745493
1;2;116.806208;129.046029;75.427044
1;2;-32.448934;129.046029;15.719874
1;2;123.738413;129.046029;53.766638
1;2;-36.255048;129.046029;38.141787
1;2;124.342257;129.046029;31.031993
1;2;-33.644536;129.046029;60.734129
1;2;118.569638;129.046029;9.034140
1;2;-24.825349;129.046029;81.697206
1;2;106.880399;129.046029;-10.474586
1;2;-10.500019;129.046029;99.361113
1;2;90.205700;129.046029;-25.940130
1;2;8.190306;129.046029;112.318752
1;2;69.873836;129.046029;-36.130517
1;2;29.756766;129.046029;119.537926
1;2;47.504432;129.046029;-40.233986
1;2;52.481389;129.046029;120.443559
1;2;24.879423;129.046029;-37.923656
1;2;74.553945;129.046029;114.963509
1;2;3.801103;129.046029;-29.383569
1;2;94.216147;129.046029;103.534313
1;2;-14.051441;129.046029;-15.294021
1;2;109.901714;129.046029;87.066415
1;2;-27.256085;129.046029;3.222622
1;2;120.361143;129.046029;66.871639
1;2;-34.760955;129.046029;24.691334
1;2;124.761243;129.046029;44.558687
1;2;-35.968217;129.046029;47.401931
1;2;122.751504;129.046029;21.904998
1;2;-30.781701;129.046029;69.545298
1;2;114.492021;129.046029;0.715152
1;2;-19.614563;129.046029;89.357509
1;2;100.640738;129.046029;-17.322882
1;2;-3.356370;129.046029;105.260334
1;2;82.301042;129.046029;-30.772203
1;2;16.697759;129.046029;115.986963
1;2;60.933863;129.046029;-38.561446
1;2;38.950325;129.046029;120.682918
1;2;38.241296;129.046029;-40.070124
1;2;61.628700;129.046029;118.974124
1;2;16.031020;129.046029;-35.178058
1;2;82.926338;129.046029;110.996700
1;2;-3.927707;129.046029;-24.274946
1;2;101.146682;129.046029;97.386125
1;2;-20.044986;129.046029;-8.229324
1;2;114.838309;129.046029;79.226609
1;2;-31.036923;129.046029;11.680624
1;2;122.910552;129.046029;57.964728
1;2;-36.027907;129.046029;33.868881
1;2;124.720381;129.046029;35.294193
1;2;-34.620358;129.046029;56.567944
1;2;120.123626;129.046029;13.020923
1;2;-26.926401;129.046029;77.969620
1;2;109.486462;129.046029;-7.080803
1;2;-13.558932;129.046029;96.369061
1;2;93.656239;129.046029;-23.409695
1;2;4.417203;129.046029;110.300581
1;2;73.893983;129.046029;-34.665003
1;2;25.570037;129.046029;118.654401
1;2;51.773946;129.046029;-39.950134
1;2;48.214546;129.046029;120.765062
1;2;29.058195;129.046029;-38.844079
1;2;70.546881;129.046029;116.464428
1;2;7.556256;129.046029;-31.434945
1;2;90.788063;129.046029;106.095087
1;2;-11.019041;129.046029;-18.312939
1;2;107.325690;129.046029;90.483054
1;2;-25.187997;129.046029;-0.523353
1;2;118.842384;129.046029;70.871975
1;2;-33.821922;129.046029;20.516704
1;2;124.420731;129.046029;48.824056
1;2;-36.233041;129.046029;43.131194
1;2;123.616365;129.046029;26.095623
1;2;-32.229288;129.046029;65.518660
1;2;116.493360;129.046029;4.497209
1;2;-22.129598;129.046029;85.895729
1;2;103.619130;129.046029;-14.250667
1;2;-6.738507;129.046029;102.639175
1;2;86.019230;129.046029;-28.654563
1;2;12.717940;129.046029;114.415226
1;2;65.095658;129.046029;-37.567070
1;2;34.689853;129.046029;120.285806
1;2;42.515172;129.046029;-40.278224
1;2;57.426962;129.046029;119.783270
1;2;20.076523;129.046029;-36.572056
1;2;79.118042;129.046029;112.947649
1;2;-0.432841;129.046029;-26.743798
1;2;98.035195;129.046029;100.323465
1;2;-17.379155;129.046029;-11.576361
1;2;112.671490;129.046029;82.916354
1;2;-29.412486;129.046029;7.722023
1;2;121.861008;129.046029;62.112954
1;2;-35.574264;129.046029;29.614057
1;2;124.871719;129.046029;39.570455
1;2;-35.373648;129.046029;52.355834
1;2;121.463790;129.046029;17.084577
1;2;-28.826616;129.046029;74.135757
1;2;111.908695;129.046029;-3.553467
1;2;-16.454703;129.046029;93.218850
1;2;96.967588;129.046029;-20.699661
1;2;0.756552;129.046029;108.084965
1;2;77.830668;129.046029;-32.988151
1;2;21.436111;129.046029;117.549875
1;2;122.781364;132.046029;40.281257
1;2;-33.404520;132.046029;51.357154
1;2;119.655302;132.046029;18.351146
1;2;-27.214965;132.046029;72.626650
1;2;110.526138;132.046029;-1.832025
1;2;-15.328911;132.046029;91.319530
1;2;96.121095;132.046029;-18.660476
1;2;1.306804;132.046029;105.946730
1;2;77.587670;132.046029;-30.793663
1;2;21.366991;132.046029;115.343057
1;2;56.402227;132.046029;-37.265062
1;2;43.253665;132.046029;118.760003
1;2;34.252384;132.046029;-37.559166
1;2;65.223347;132.046029;115.925378
1;2;12.902586;132.046029;-31.652546
1;2;85.525944;132.046029;107.064985
1;2;-5.946455;132.046029;-20.015721
1;2;102.544164;132.046029;92.884639
1;2;-20.793234;132.046029;-3.575673
1;2;114.922345;132.046029;74.513937
1;2;-30.455066;132.046029;16.357993
1;2;121.674447;132.046029;53.416280
1;2;-34.162296;132.046029;38.197372
1;2;122.262603;132.046029;31.272294
1;2;-31.619606;132.046029;60.202752
1;2;116.639960;132.046029;9.845957
